"","pubyear","citations"
"17671",2012,"17671. Exp Diabetes Res. 2012;2012:230624. "
"17672",2012,"17672. Exp Diabetes Res. 2012;2012:917496. "
"17673",2012,"17673. Exp Diabetes Res. 2012;2012:672658. "
"17674",2012,"17674. Exp Diabetes Res. 2012;2012:960318. "
"17675",2012,"17675. Fertil Steril. 2012 Jan;97(1):225-30.e2. "
"17676",2012,"17676. Fertil Steril. 2012 Jan;97(1):125-33. "
"17677",2012,"17677. Fetal Diagn Ther. 2012;31(3):141-6. "
"17678",2012,"17678. Genet Epidemiol. 2012 Jan;36(1):56-65. "
"17679",2012,"17679. Gynecol Obstet Invest. 2012;74(1):28-34. "
"17680",2012,"17680. Gynecol Obstet Invest. 2012;73(4):304-13. "
"17681",2012,"17681. Head Neck. 2012 Jan;34(1):23-33. "
"17682",2012,"17682. Health Aff (Millwood). 2012 Jan;31(1):67-75. "
"17683",2012,"17683. Health Technol Assess. 2012;16(38):1-205, iii-v. "
"17684",2012,"17684. Health Technol Assess. 2012;16(7):1-186. "
"17685",2012,"17685. Heart. 2012 Jan;98(2):100-8. "
"17686",2012,"17686. Hepatogastroenterology. 2012 Jan-Feb;59(113):67-72. "
"17687",2012,"17687. Hum Brain Mapp. 2012 Jan;33(1):154-64. "
"17688",2012,"17688. Hum Brain Mapp. 2012 Jan;33(1):130-42. "
"17689",2012,"17689. Hum Psychopharmacol. 2012 Jan;27(1):63-9"
"17690",2012,"17690. Hum Reprod. 2012 Jan;27(1):25-35. "
"17691",2012,"17691. Hypertens Pregnancy. 2012;31(1):40-9. "
"17692",2012,"17692. Hypertens Res. 2012 Jan;35(1):70-6. "
"17693",2012,"17693. Immunol Invest. 2012;41(5):484-96. "
"17694",2012,"17694. Indian Pediatr. 2012 Jan;49(1):35-41"
"17695",2012,"17695. Injury. 2012 Jan;43(1):8-17. "
"17696",2012,"17696. Int Clin Psychopharmacol. 2012 Jan;27(1):8-16. "
"17697",2012,"17697. Int J Cancer. 2012 Jan 1;130(1):179-89. "
"17698",2012,"17698. Int J Chron Obstruct Pulmon Dis. 2012;7:587-95. "
"17699",2012,"17699. Int J Chron Obstruct Pulmon Dis. 2012;7:415-20. "
"17700",2012,"17700. Int J Colorectal Dis. 2012 Jan;27(1):59-64. "
"17701",2012,"17701. Int J Colorectal Dis. 2012 Jan;27(1):1-9. "
"17702",2012,"17702. Int J Colorectal Dis. 2012 Jan;27(1):11-9. "
"17703",2012,"17703. Int J Infect Dis. 2012 Jan;16(1):e5-15. "
"17704",2012,"17704. Int J Med Sci. 2012;9(7):603-10. "
"17705",2012,"17705. Int J Med Sci. 2012;9(4):274-9. "
"17706",2012,"17706. Int J Nurs Stud. 2012 Jan;49(1):109-21. "
"17707",2012,"17707. Int J Obes (Lond). 2012 Jan;36(1):159-63. "
"17708",2012,"17708. Int J Oral Maxillofac Implants. 2012 Jan-Feb;27(1):102-10"
"17709",2012,"17709. Int J Psychiatry Med. 2012;43(2):129-51"
"17710",2012,"17710. Int J Psychiatry Med. 2012;43(1):19-34"
"17711",2012,"17711. Int J Psychol. 2012;47(5):325-34. Epub 2012 Mar 27"
"17712",2012,"17712. Int J Psychol. 2012;47(4):287-95. "
"17713",2012,"17713. Int J Radiat Oncol Biol Phys. 2012 Jan 1;82(1):408-17. "
"17714",2012,"17714. Int J Surg. 2012;10(5):224-31. "
"17715",2012,"17715. Int J Surg. 2012;10(3):124-8. "
"17716",2012,"17716. Int J Tuberc Lung Dis. 2012 Jan;16(1):16-23, i-iii. "
"17717",2012,"17717. Int Orthop. 2012 Jan;36(1):43-50. "
"17718",2012,"17718. Int Orthop. 2012 Jan;36(1):51-6. "
"17719",2012,"17719. Intensive Care Med. 2012 Jan;38(1):9-19. "
"17720",2012,"17720. Intern Med. 2012;51(18):2503-8. Epub 2012 Sep 15"
"17721",2012,"17721. Intern Med. 2012;51(17):2313-20. Epub 2012 Sep 1"
"17722",2012,"17722. Intern Med. 2012;51(6):523-30. Epub 2012 Mar 15"
"17723",2012,"17723. J Affect Disord. 2012 Jan;136(1-2):e21-9. "
"17724",2012,"17724. J Alzheimers Dis. 2012;32(1):109-25"
"17725",2012,"17725. J Alzheimers Dis. 2012;31(4):827-33. "
"17726",2012,"17726. J Alzheimers Dis. 2012;31(3):569-80. "
"17727",2012,"17727. J Alzheimers Dis. 2012;31(2):253-8. "
"17728",2012,"17728. J Alzheimers Dis. 2012;30(4):981-4. "
"17729",2012,"17729. J Alzheimers Dis. 2012;29(4):751-9. "
"17730",2012,"17730. J Alzheimers Dis. 2012;29(3):561-9. "
"17731",2012,"17731. J Alzheimers Dis. 2012;29(1):133-49. "
"17732",2012,"17732. J Am Acad Child Adolesc Psychiatry. 2012 Jan;51(1):86-97.e8. "
"17733",2012,"17733. J Am Acad Child Adolesc Psychiatry. 2012 Jan;51(1):8-17.e8. "
"17734",2012,"17734. J Am Board Fam Med. 2012 Jan-Feb;25(1):16-23. "
"17735",2012,"17735. J Am Geriatr Soc. 2012 Jan;60(1):136-41. "
"17736",2012,"17736. J Am Med Dir Assoc. 2012 Jan;13(1):11-23.e1-2. "
"17737",2012,"17737. J Am Soc Nephrol. 2012 Jan;23(1):149-54. "
"17738",2012,"17738. J Antimicrob Chemother. 2012 Jan;67(1):17-24. "
"17739",2012,"17739. J Anxiety Disord. 2012 Jan;26(1):182-8. "
"17740",2012,"17740. J Anxiety Disord. 2012 Jan;26(1):1-11. "
"17741",2012,"17741. J Atheroscler Thromb. 2012;19(4):385-96. Epub 2012 Jan 11"
"17742",2012,"17742. J Autism Dev Disord. 2012 Jan;42(1):60-74. "
"17743",2012,"17743. J Biomed Mater Res B Appl Biomater. 2012 Jan;100(1):145-54. "
"17744",2012,"17744. J Bone Joint Surg Br. 2012 Jan;94(1):113-21. "
"17745",2012,"17745. J Bone Miner Metab. 2012 Jan;30(1):60-8. "
"17746",2012,"17746. J BUON. 2012 Jan-Mar;17(1):73-8"
"17747",2012,"17747. J Clin Endocrinol Metab. 2012 Jan;97(1):49-58. "
"17748",2012,"17748. J Clin Exp Neuropsychol. 2012;34(9):989-98. "
"17749",2012,"17749. J Clin Lab Anal. 2012 Jan;26(1):10-5. "
"17750",2012,"17750. J Clin Microbiol. 2012 Jan;50(1):7-15. "
"17751",2012,"17751. J Clin Oncol. 2012 Jan 1;30(1):60-70. "
"17752",2012,"17752. J Clin Pathol. 2012 Jan;65(1):41-5. "
"17753",2012,"17753. J Clin Psychiatry. 2012 Jan;73(1):81-6. "
"17754",2012,"17754. J Clin Psychiatry. 2012 Jan;73(1):95-102. "
"17755",2012,"17755. J Clin Rheumatol. 2012 Jan;18(1):28-32. "
"17756",2012,"17756. J Couns Psychol. 2012 Jan;59(1):1-9. "
"17757",2012,"17757. J Couns Psychol. 2012 Jan;59(1):10-7. "
"17758",2012,"17758. J Dent. 2012 Jan;40(1):3-14. "
"17759",2012,"17759. J Endod. 2012 Jan;38(1):1-10. "
"17760",2012,"17760. J Environ Public Health. 2012;2012:258981. "
"17761",2012,"17761. J Epidemiol. 2012;22(1):2-6. Epub 2011 Dec 10"
"17762",2012,"17762. J Forensic Leg Med. 2012 Jan;19(1):22-8. "
"17763",2012,"17763. J Gastroenterol Hepatol. 2012 Jan;27(1):51-8. "
"17764",2012,"17764. J Gen Intern Med. 2012 Jan;27(1):99-108. "
"17765",2012,"17765. J Gerontol B Psychol Sci Soc Sci. 2012 Jan;67(1):13-7. "
"17766",2012,"17766. J Hum Hypertens. 2012 Jan;26(1):3-13. "
"17767",2012,"17767. J Hypertens. 2012 Jan;30(1):3-16. "
"17768",2012,"17768. J Hypertens. 2012 Jan;30(1):168-76. "
"17769",2012,"17769. J Int Med Res. 2012;40(6):2051-65"
"17770",2012,"17770. J Int Med Res. 2012;40(6):2041-50"
"17771",2012,"17771. J Int Med Res. 2012;40(5):1629-35"
"17772",2012,"17772. J Int Med Res. 2012;40(3):852-8"
"17773",2012,"17773. J Int Med Res. 2012;40(3):839-51"
"17774",2012,"17774. J Int Med Res. 2012;40(2):446-54"
"17775",2012,"17775. J Int Med Res. 2012;40(2):436-45"
"17776",2012,"17776. J Int Med Res. 2012;40(1):43-55"
"17777",2012,"17777. J Intern Med. 2012 Jan;271(1):51-63. "
"17778",2012,"17778. J Learn Disabil. 2012 Jan-Feb;45(1):17-30. "
"17779",2012,"17779. J Marital Fam Ther. 2012 Jan;38(1):281-304. "
"17780",2012,"17780. J Mot Behav. 2012;44(5):365-72. "
"17781",2012,"17781. J Nephrol. 2012 Jan-Feb;25(1):7-12. "
"17782",2012,"17782. J Neurol. 2012 Jan;259(1):111-8. "
"17783",2012,"17783. J Neurosurg. 2012 Jan;116(1):210-21. "
"17784",2012,"17784. J Neurosurg. 2012 Jan;116(1):147-56. "
"17785",2012,"17785. J Nutr. 2012 Jan;142(1):99-104. "
"17786",2012,"17786. J Nutr Sci Vitaminol (Tokyo). 2012;58(2):105-12"
"17787",2012,"17787. J Occup Environ Med. 2012 Jan;54(1):71-84. "
"17788",2012,"17788. J Oral Maxillofac Surg. 2012 Jan;70(1):e72-6. "
"17789",2012,"17789. J Oral Maxillofac Surg. 2012 Jan;70(1):37-44. "
"17790",2012,"17790. J Orthop Trauma. 2012 Jan;26(1):48-53. "
"17791",2012,"17791. J Pain. 2012 Jan;13(1):1-9. "
"17792",2012,"17792. J Pain Symptom Manage. 2012 Jan;43(1):111-42. "
"17793",2012,"17793. J Pediatr. 2012 Jan;160(1):44-8.e2. "
"17794",2012,"17794. J Pediatr Surg. 2012 Jan;47(1):241-8. "
"17795",2012,"17795. J Pharm Pharm Sci. 2012;15(1):1-30"
"17796",2012,"17796. J Physiother. 2012;58(4):215-29. "
"17797",2012,"17797. J Physiother. 2012;58(3):145-56. "
"17798",2012,"17798. J Postgrad Med. 2012 Jan-Mar;58(1):23-31"
"17799",2012,"17799. J Refract Surg. 2012 Jan;28(1):15-24. "
"17800",2012,"17800. J Rehabil Res Dev. 2012;49(4):479-96"
"17801",2012,"17801. J Sex Med. 2012 Jan;9(1):34-43. "
"17802",2012,"17802. J Sex Res. 2012;49(2-3):142-67. "
"17803",2012,"17803. J Subst Abuse Treat. 2012 Jan;42(1):65-77. "
"17804",2012,"17804. J Telemed Telecare. 2012 Jan;18(1):37-41. "
"17805",2012,"17805. J Thorac Cardiovasc Surg. 2012 Jan;143(1):55-63. "
"17806",2012,"17806. J Thromb Thrombolysis. 2012 Jan;33(1):48-57. "
"17807",2012,"17807. J Thromb Thrombolysis. 2012 Jan;33(1):38-47. "
"17808",2012,"17808. J Toxicol Environ Health B Crit Rev. 2012;15(5):332-47. "
"17809",2012,"17809. J Urol. 2012 Jan;187(1):25-31. "
"17810",2012,"17810. J Vasc Surg. 2012 Jan;55(1):171-179.e2. "
"17811",2012,"17811. Kidney Blood Press Res. 2012;35(6):504-10. "
"17812",2012,"17812. Knee. 2012 Jan;19(1):1-7. "
"17813",2012,"17813. Lancet Infect Dis. 2012 Jan;12(1):36-44. "
"17814",2012,"17814. Lancet Infect Dis. 2012 Jan;12(1):45-55. "
"17815",2012,"17815. Laryngoscope. 2012 Jan;122(1):158-61. "
"17816",2012,"17816. Laterality. 2012;17(3):259-74. "
"17817",2012,"17817. Liver Transpl. 2012 Jan;18(1):62-9. "
"17818",2012,"17818. Lupus. 2012 Jan;21(1):60-7. "
"17819",2012,"17819. Med Mal Infect. 2012 Jan;42(1):1-4. "
"17820",2012,"17820. Med Oral Patol Oral Cir Bucal. 2012 Jan 1;17(1):e146-52"
"17821",2012,"17821. Medicina (B Aires). 2012;72(6):449-54"
"17822",2012,"17822. Medicina (Kaunas). 2012;48(3):117-31"
"17823",2012,"17823. Mol Biol Rep. 2012 Jan;39(1):269-75. "
"17824",2012,"17824. Mol Biol Rep. 2012 Jan;39(1):57-69. "
"17825",2012,"17825. Mol Biol Rep. 2012 Jan;39(1):645-59. "
"17826",2012,"17826. Mol Biol Rep. 2012 Jan;39(1):221-6. "
"17827",2012,"17827. Mol Biol Rep. 2012 Jan;39(1):81-7. "
"17828",2012,"17828. Mol Biol Rep. 2012 Jan;39(1):563-7. "
"17829",2012,"17829. Mol Biol Rep. 2012 Jan;39(1):685-91. "
"17830",2012,"17830. Mol Biol Rep. 2012 Jan;39(1):319-26. "
"17831",2012,"17831. Mol Biol Rep. 2012 Jan;39(1):607-12. "
"17832",2012,"17832. Mol Genet Metab. 2012 Jan;105(1):141-8. "
"17833",2012,"17833. Mol Psychiatry. 2012 Jan;17(1):36-48. "
"17834",2012,"17834. Mol Vis. 2012;18:2352-60. Epub 2012 Sep 10"
"17835",2012,"17835. Mol Vis. 2012;18:816-29. Epub 2012 Apr 4"
"17836",2012,"17836. Mol Vis. 2012;18:657-74. Epub 2012 Mar 17"
"17837",2012,"17837. Mutagenesis. 2012 Jan;27(1):67-76. "
"17838",2012,"17838. Ned Tijdschr Geneeskd. 2012;156(43):A5297"
"17839",2012,"17839. Ned Tijdschr Geneeskd. 2012;156(40):A4146"
"17840",2012,"17840. Neonatology. 2012;102(3):212-21. Epub 2012 Jul 14"
"17841",2012,"17841. Neonatology. 2012;102(2):98-103. "
"17842",2012,"17842. Neonatology. 2012;102(1):9-15. "
"17843",2012,"17843. Neonatology. 2012;101(3):183-91. "
"17844",2012,"17844. Neoplasma. 2012;59(3):289-96. "
"17845",2012,"17845. Neoplasma. 2012;59(2):150-9"
"17846",2012,"17846. Nephron Clin Pract. 2012;121(3-4):c102-11. "
"17847",2012,"17847. Nephron Clin Pract. 2012;121(3-4):c95-101. "
"17848",2012,"17848. Nephron Clin Pract. 2012;121(1-2):c30-5. "
"17849",2012,"17849. Nephron Clin Pract. 2012;120(3):c121-31. "
"17850",2012,"17850. Nephron Clin Pract. 2012;120(1):c54-8. "
"17851",2012,"17851. Neurobiol Aging. 2012 Jan;33(1):203.e25-33. "
"17852",2012,"17852. Neuroendocrinology. 2012;96(4):333-42. "
"17853",2012,"17853. Neuroepidemiology. 2012;38(1):1-17. "
"17854",2012,"17854. NeuroRehabilitation. 2012;31(2):107-15. "
"17855",2012,"17855. NeuroRehabilitation. 2012;30(3):239-46. "
"17856",2012,"17856. NeuroRehabilitation. 2012;30(1):35-42. "
"17857",2012,"17857. Neurosci Biobehav Rev. 2012 Jan;36(1):572-603. "
"17858",2012,"17858. Neurosci Biobehav Rev. 2012 Jan;36(1):341-9. "
"17859",2012,"17859. Neurosci Biobehav Rev. 2012 Jan;36(1):198-205. "
"17860",2012,"17860. Nutr Cancer. 2012;64(8):1153-9. "
"17861",2012,"17861. Nutr Cancer. 2012;64(8):1143-52. "
"17862",2012,"17862. Obes Facts. 2012;5(5):753-65. "
"17863",2012,"17863. Obes Facts. 2012;5(4):485-94. "
"17864",2012,"17864. Obes Rev. 2012 Jan;13(1):68-91. "
"17865",2012,"17865. Obstet Gynecol. 2012 Jan;119(1):145-54. "
"17866",2012,"17866. Obstet Gynecol Surv. 2012 Jan;67(1):45-54. "
"17867",2012,"17867. Oncologist. 2012;17(11):1376-85. "
"17868",2012,"17868. Oncologist. 2012;17(11):1461-8. "
"17869",2012,"17869. Oncologist. 2012;17(6):813-22. "
"17870",2012,"17870. Oncologist. 2012;17(5):715-24. "
"17871",2012,"17871. Oncologist. 2012;17(3):312-20. "
"17872",2012,"17872. Oncology. 2012;82(5):275-89. "
"17873",2012,"17873. Onkologie. 2012;35(11):666-70. "
"17874",2012,"17874. Onkologie. 2012;35(3):133-9. "
"17875",2012,"17875. Ophthalmic Res. 2012;47(1):47-51. "
"17876",2012,"17876. Ophthalmologica. 2012;227(4):223-32. "
"17877",2012,"17877. Ophthalmologica. 2012;227(1):45-54. "
"17878",2012,"17878. Optom Vis Sci. 2012 Jan;89(1):27-32. "
"17879",2012,"17879. Osteoarthritis Cartilage. 2012 Jan;20(1):13-21. "
"17880",2012,"17880. Osteoporos Int. 2012 Jan;23(1):143-53. "
"17881",2012,"17881. Osteoporos Int. 2012 Jan;23(1):109-19. "
"17882",2012,"17882. Osteoporos Int. 2012 Jan;23(1):131-42. "
"17883",2012,"17883. Osteoporos Int. 2012 Jan;23(1):365-75. "
"17884",2012,"17884. Osteoporos Int. 2012 Jan;23(1):39-51. "
"17885",2012,"17885. Osteoporos Int. 2012 Jan;23(1):285-94. "
"17886",2012,"17886. Osteoporos Int. 2012 Jan;23(1):17-38. "
"17887",2012,"17887. Osteoporos Int. 2012 Jan;23(1):233-45. "
"17888",2012,"17888. Otolaryngol Head Neck Surg. 2012 Jan;146(1):8-18. "
"17889",2012,"17889. Paediatr Perinat Epidemiol. 2012 Jan;26(1):19-26. "
"17890",2012,"17890. Parkinsonism Relat Disord. 2012 Jan;18 Suppl 1:S114-9. "
"17891",2012,"17891. Pediatrics. 2012 Jan;129(1):141-52. "
"17892",2012,"17892. Pharmacology. 2012;89(5-6):256-9. "
"17893",2012,"17893. Plast Reconstr Surg. 2012 Jan;129(1):28-41. "
"17894",2012,"17894. Platelets. 2012;23(4):274-81. "
"17895",2012,"17895. PLoS Comput Biol. 2012;8(7):e1002587. "
"17896",2012,"17896. PLoS Genet. 2012;8(12):e1003098. "
"17897",2012,"17897. PLoS Genet. 2012;8(12):e1003046. "
"17898",2012,"17898. PLoS Genet. 2012;8(7):e1002805. "
"17899",2012,"17899. PLoS Genet. 2012;8(6):e1002765. "
"17900",2012,"17900. PLoS Genet. 2012;8(6):e1002753. "
"17901",2012,"17901. PLoS Genet. 2012;8(5):e1002705. "
"17902",2012,"17902. PLoS Genet. 2012;8(5):e1002695. "
"17903",2012,"17903. PLoS Genet. 2012;8(5):e1002611. "
"17904",2012,"17904. PLoS Genet. 2012;8(4):e1002654. "
"17905",2012,"17905. PLoS Genet. 2012;8(3):e1002607. "
"17906",2012,"17906. PLoS Genet. 2012;8(3):e1002563. "
"17907",2012,"17907. PLoS Genet. 2012;8(3):e1002548. "
"17908",2012,"17908. PLoS Genet. 2012;8(3):e1002491. "
"17909",2012,"17909. PLoS Genet. 2012;8(2):e1002490. "
"17910",2012,"17910. PLoS Med. 2012;9(12):e1001352. "
"17911",2012,"17911. PLoS Med. 2012;9(12):e1001351. "
"17912",2012,"17912. PLoS Med. 2012;9(11):e1001349. "
"17913",2012,"17913. PLoS Med. 2012;9(10):e1001326. "
"17914",2012,"17914. PLoS Med. 2012;9(9):e1001310. "
"17915",2012,"17915. PLoS Med. 2012;9(9):e1001307. "
"17916",2012,"17916. PLoS Med. 2012;9(8):e1001300. Epub 2012 Aug 28"
"17917",2012,"17917. PLoS Med. 2012;9(8):e1001293. "
"17918",2012,"17918. PLoS Med. 2012;9(8):e1001292. "
"17919",2012,"17919. PLoS Med. 2012;9(7):e1001275. "
"17920",2012,"17920. PLoS Med. 2012;9(4):e1001200. "
"17921",2012,"17921. PLoS Med. 2012;9(4):e1001204. "
"17922",2012,"17922. PLoS Med. 2012 Jan;9(1):e1001162. "
"17923",2012,"17923. PLoS Negl Trop Dis. 2012;6(12):e1929. "
"17924",2012,"17924. PLoS Negl Trop Dis. 2012;6(8):e1775. "
"17925",2012,"17925. PLoS Negl Trop Dis. 2012;6(5):e1665. "
"17926",2012,"17926. PLoS Negl Trop Dis. 2012;6(5):e1621. "
"17927",2012,"17927. PLoS Negl Trop Dis. 2012 Jan;6(1):e1484. "
"17928",2012,"17928. PLoS Negl Trop Dis. 2012 Jan;6(1):e1438. "
"17929",2012,"17929. PLoS One. 2012;7(12):e53105. "
"17930",2012,"17930. PLoS One. 2012;7(12):e52036. "
"17931",2012,"17931. PLoS One. 2012;7(12):e52896. "
"17932",2012,"17932. PLoS One. 2012;7(12):e52704. "
"17933",2012,"17933. PLoS One. 2012;7(12):e52515. "
"17934",2012,"17934. PLoS One. 2012;7(12):e52381. "
"17935",2012,"17935. PLoS One. 2012;7(12):e52182. "
"17936",2012,"17936. PLoS One. 2012;7(12):e52158. "
"17937",2012,"17937. PLoS One. 2012;7(12):e52145. "
"17938",2012,"17938. PLoS One. 2012;7(12):e52082. "
"17939",2012,"17939. PLoS One. 2012;7(12):e52033. "
"17940",2012,"17940. PLoS One. 2012;7(12):e51949. "
"17941",2012,"17941. PLoS One. 2012;7(12):e51814. "
"17942",2012,"17942. PLoS One. 2012;7(12):e51548. "
"17943",2012,"17943. PLoS One. 2012;7(12):e51506. "
"17944",2012,"17944. PLoS One. 2012;7(12):e50946. "
"17945",2012,"17945. PLoS One. 2012;7(12):e50775. "
"17946",2012,"17946. PLoS One. 2012;7(11):e50228. "
"17947",2012,"17947. PLoS One. 2012;7(12):e52445. "
"17948",2012,"17948. PLoS One. 2012;7(12):e50857. "
"17949",2012,"17949. PLoS One. 2012;7(12):e48993. "
"17950",2012,"17950. PLoS One. 2012;7(12):e51571. "
"17951",2012,"17951. PLoS One. 2012;7(12):e51136. "
"17952",2012,"17952. PLoS One. 2012;7(12):e51526. "
"17953",2012,"17953. PLoS One. 2012;7(12):e51446. "
"17954",2012,"17954. PLoS One. 2012;7(12):e50887. "
"17955",2012,"17955. PLoS One. 2012;7(12):e50836. "
"17956",2012,"17956. PLoS One. 2012;7(12):e50790. "
"17957",2012,"17957. PLoS One. 2012;7(12):e50198. "
"17958",2012,"17958. PLoS One. 2012;7(12):e50126. "
"17959",2012,"17959. PLoS One. 2012;7(12):e50640. "
"17960",2012,"17960. PLoS One. 2012;7(12):e50251. "
"17961",2012,"17961. PLoS One. 2012;7(11):e50966. "
"17962",2012,"17962. PLoS One. 2012;7(11):e50925. "
"17963",2012,"17963. PLoS One. 2012;7(11):e50650. "
"17964",2012,"17964. PLoS One. 2012;7(11):e50449. "
"17965",2012,"17965. PLoS One. 2012;7(11):e50107. "
"17966",2012,"17966. PLoS One. 2012;7(11):e50347. "
"17967",2012,"17967. PLoS One. 2012;7(11):e50243. "
"17968",2012,"17968. PLoS One. 2012;7(11):e50202. "
"17969",2012,"17969. PLoS One. 2012;7(11):e48025. "
"17970",2012,"17970. PLoS One. 2012;7(11):e50587. "
"17971",2012,"17971. PLoS One. 2012;7(11):e48354. "
"17972",2012,"17972. PLoS One. 2012;7(11):e49884. "
"17973",2012,"17973. PLoS One. 2012;7(11):e49760. "
"17974",2012,"17974. PLoS One. 2012;7(11):e48924. "
"17975",2012,"17975. PLoS One. 2012;7(11):e49917. "
"17976",2012,"17976. PLoS One. 2012;7(11):e49032. "
"17977",2012,"17977. PLoS One. 2012;7(11):e48991. "
"17978",2012,"17978. PLoS One. 2012;7(11):e49420. "
"17979",2012,"17979. PLoS One. 2012;7(11):e48811. "
"17980",2012,"17980. PLoS One. 2012;7(11):e48457. "
"17981",2012,"17981. PLoS One. 2012;7(11):e49134. "
"17982",2012,"17982. PLoS One. 2012;7(11):e48878. "
"17983",2012,"17983. PLoS One. 2012;7(11):e48681. "
"17984",2012,"17984. PLoS One. 2012;7(11):e48405. "
"17985",2012,"17985. PLoS One. 2012;7(11):e48132. "
"17986",2012,"17986. PLoS One. 2012;7(11):e47526. "
"17987",2012,"17987. PLoS One. 2012;7(11):e48300. "
"17988",2012,"17988. PLoS One. 2012;7(11):e48578. "
"17989",2012,"17989. PLoS One. 2012;7(10):e48070. "
"17990",2012,"17990. PLoS One. 2012;7(10):e47559. "
"17991",2012,"17991. PLoS One. 2012;7(10):e48255. "
"17992",2012,"17992. PLoS One. 2012;7(10):e47926. "
"17993",2012,"17993. PLoS One. 2012;7(10):e47939. "
"17994",2012,"17994. PLoS One. 2012;7(10):e46508. "
"17995",2012,"17995. PLoS One. 2012;7(10):e47928. "
"17996",2012,"17996. PLoS One. 2012;7(10):e47791. "
"17997",2012,"17997. PLoS One. 2012;7(10):e47778. "
"17998",2012,"17998. PLoS One. 2012;7(10):e47776. "
"17999",2012,"17999. PLoS One. 2012;7(10):e47769. "
"18000",2012,"18000. PLoS One. 2012;7(10):e47579. "
"18001",2012,"18001. PLoS One. 2012;7(10):e47619. "
"18002",2012,"18002. PLoS One. 2012;7(10):e47211. "
"18003",2012,"18003. PLoS One. 2012;7(10):e47064. "
"18004",2012,"18004. PLoS One. 2012;7(10):e46982. "
"18005",2012,"18005. PLoS One. 2012;7(10):e45759. "
"18006",2012,"18006. PLoS One. 2012;7(10):e45506. "
"18007",2012,"18007. PLoS One. 2012;7(10):e47054. "
"18008",2012,"18008. PLoS One. 2012;7(10):e47024. "
"18009",2012,"18009. PLoS One. 2012;7(10):e46366. "
"18010",2012,"18010. PLoS One. 2012;7(10):e46175. "
"18011",2012,"18011. PLoS One. 2012;7(10):e45201. "
"18012",2012,"18012. PLoS One. 2012;7(10):e41689. "
"18013",2012,"18013. PLoS One. 2012;7(9):e46017. "
"18014",2012,"18014. PLoS One. 2012;7(9):e45849. "
"18015",2012,"18015. PLoS One. 2012;7(9):e45731. "
"18016",2012,"18016. PLoS One. 2012;7(9):e45388. "
"18017",2012,"18017. PLoS One. 2012;7(9):e45144. "
"18018",2012,"18018. PLoS One. 2012;7(9):e44930. "
"18019",2012,"18019. PLoS One. 2012;7(9):e42269. "
"18020",2012,"18020. PLoS One. 2012;7(10):e46691. "
"18021",2012,"18021. PLoS One. 2012;7(10):e46495. "
"18022",2012,"18022. PLoS One. 2012;7(9):e46632. "
"18023",2012,"18023. PLoS One. 2012;7(9):e46272. "
"18024",2012,"18024. PLoS One. 2012;7(9):e46144. "
"18025",2012,"18025. PLoS One. 2012;7(9):e46028. "
"18026",2012,"18026. PLoS One. 2012;7(9):e45882. "
"18027",2012,"18027. PLoS One. 2012;7(9):e45867. "
"18028",2012,"18028. PLoS One. 2012;7(9):e45820. "
"18029",2012,"18029. PLoS One. 2012;7(9):e45698. "
"18030",2012,"18030. PLoS One. 2012;7(9):e45641. "
"18031",2012,"18031. PLoS One. 2012;7(9):e45493. "
"18032",2012,"18032. PLoS One. 2012;7(9):e45461. "
"18033",2012,"18033. PLoS One. 2012;7(9):e45274. "
"18034",2012,"18034. PLoS One. 2012;7(9):e45264. "
"18035",2012,"18035. PLoS One. 2012;7(9):e45259. "
"18036",2012,"18036. PLoS One. 2012;7(9):e45143. "
"18037",2012,"18037. PLoS One. 2012;7(9):e45079. "
"18038",2012,"18038. PLoS One. 2012;7(9):e45025. "
"18039",2012,"18039. PLoS One. 2012;7(9):e44764. "
"18040",2012,"18040. PLoS One. 2012;7(9):e44522. "
"18041",2012,"18041. PLoS One. 2012;7(9):e43431. "
"18042",2012,"18042. PLoS One. 2012;7(9):e45295. Epub 2012 Sep 14"
"18043",2012,"18043. PLoS One. 2012;7(9):e44525. "
"18044",2012,"18044. PLoS One. 2012;7(9):e44441. "
"18045",2012,"18045. PLoS One. 2012;7(9):e44277. "
"18046",2012,"18046. PLoS One. 2012;7(9):e44683. "
"18047",2012,"18047. PLoS One. 2012;7(9):e45042. "
"18048",2012,"18048. PLoS One. 2012;7(9):e43673. "
"18049",2012,"18049. PLoS One. 2012;7(9):e44611. "
"18050",2012,"18050. PLoS One. 2012;7(9):e44330. "
"18051",2012,"18051. PLoS One. 2012;7(9):e44274. "
"18052",2012,"18052. PLoS One. 2012;7(9):e42972. "
"18053",2012,"18053. PLoS One. 2012;7(8):e44064. "
"18054",2012,"18054. PLoS One. 2012;7(8):e43953. "
"18055",2012,"18055. PLoS One. 2012;7(8):e43655. "
"18056",2012,"18056. PLoS One. 2012;7(8):e43397. "
