"","pubyear","citations"
"2099",2013,"(includes abstract) O'Hare, Bernadette; Makuta, Innocent; Chiwaula, Levison; Bar-Zeev, Naor; Journal of the Royal Society of Medicine, 2013 Oct; 106 (10): 408-14. (journal article - meta analysis, research, systematic review) "
"2100",2013,"(includes abstract) Reeves, Fairleigh; Batty, Lachlan; Pitt, Veronica; Chau, Marisa; Pattuwage, Loyal; Gruen, Russell L; Journal of Trauma & Acute Care Surgery, 2013 Oct; 75 (4): 642-56. (journal article - research, systematic review) "
"2101",2013,"(includes abstract) Liao, Wei-Chih; Chien, Kuo-Liong; Lin, Yu-Lin; Wu, Ming-Shiang; Lin, Jaw-Town; Wang, Hsiu-Po; Tu, Yu-Kang; Lancet Oncology, 2013 Oct; 14 (11): 1095-103. (journal article - meta analysis, research, systematic review) "
"2102",2013,"(includes abstract) Bashir, Asma; Lipton, Richard B; Ashina, Sait; Ashina, Messoud; Neurology, 2013 Oct 1; 81 (14): 1260-8. (journal article - meta analysis, research, systematic review) "
"2103",2013,"(includes abstract) Ikiugu, Moses N.; Occupational Therapy in Health Care, 2013 Oct; 27 (4): 372-91. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"2104",2013,"(includes abstract) Singer, Sarah; Gianinazzi, Micòl E; Hohn, Anna; Kuehni, Claudia E; Michel, Gisela; Pediatric Blood & Cancer, 2013 Oct; 60 (10): 1565-73. (journal article - research, systematic review) "
"2105",2013,"(includes abstract) Gini, Gianluca; Pozzoli, Tiziana; Pediatrics, 2013 Oct; 132 (4): 720-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"2106",2013,"(includes abstract) Williams, Teresa; Finn, Judith; Fatovich, Daniel; Jacobs, Ian; Prehospital Emergency Care, 2013 Oct-Dec; 17 (4): 442-57. (journal article - meta analysis, research, systematic review) "
"2107",2013,"(includes abstract) Gudzune, Kimberly; Hutfless, Susan; Maruthur, Nisa; Wilson, Renee; Segal, Jodi; Preventive Medicine, 2013 Oct; 57 (4): 268-77. (journal article - research, systematic review) "
"2108",2013,"(includes abstract) Bora, E.; Harrison, B. J.; Yücel, M.; Pantelis, C.; Psychological Medicine, 2013 Oct; 43 (10): 2017-26. (journal article - meta analysis, research, systematic review, tables/charts) "
"2109",2013,"(includes abstract) Boxi Yan; Jianru Yi; Yu Li; Yin Chen; Zongdao Shi; Quintessence International, 2013 Oct; 44 (9): 709-23. (journal article - meta analysis, pictorial, research, systematic review, tables/charts) "
"2110",2013,"(includes abstract) Araghi, Marzieh Hosseini; Chen, Yen-Fu; Jagielski, Alison; Choudhury, Sopna; Banerjee, Dev; Hussain, Shakir; Thomas, G Neil; Taheri, Shahrad; Sleep, 2013; 36 (10): 1553-62. (journal article - meta analysis, research, systematic review) "
"2111",2013,"(includes abstract) Latifi, S; Koushki, D; Norouzi Javidan, A; Matin, M; Sabour, H; Spinal Cord, 2013 Oct; 51 (10): 728-31. (journal article - meta analysis, research, systematic review, tables/charts) "
"2112",2013,"(includes abstract) Cummins, Cloe; Orr, Rhonda; O'Connor, Helen; West, Cameron; Sports Medicine, 2013; 43 (10): 1025-42. (journal article - research, systematic review, tables/charts) "
"2113",2013,"(includes abstract) Williams, Sean; Trewartha, Grant; Kemp, Simon; Stokes, Keith; Sports Medicine, 2013; 43 (10): 1043-55. (journal article - meta analysis, research, systematic review, tables/charts) "
"2114",2013,"(includes abstract) Peters, Sanne A E; Huxley, Rachel R; Woodward, Mark; Stroke (00392499), 2013 Oct; 44 (10): 2821-8. (journal article - meta analysis, research, systematic review) "
"2115",2013,"(includes abstract) Lum, Jarrad A. G.; Conti-Ramsden, Gina; Topics in Language Disorders, 2013 Oct-Dec; 33 (4): 282-97. (journal article - meta analysis, research, systematic review, tables/charts) "
"2116",2013,"(includes abstract) Lin, David M.; Lin, Estelle S.; Tran, Minh-Ha; Transfusion Medicine Reviews, 2013 Oct; 27 (4): 221-34. (journal article - research, systematic review) "
"2117",2013,"(includes abstract) Wong, Ka Sing Lawrence; Wang, Yilong; Leng, Xinyi; Mao, Chen; Tang, Jinling; Bath, Philip M W; Markus, Hugh S; Gorelick, Philip B; Liu, Liping; Lin, Wenhua; et al.; Circulation, 2013 Oct 8; 128 (15): 1656-66. (journal article - meta analysis, research, systematic review) "
"2118",2013,"(includes abstract) Yu, Lin; Ran, Bo; Li, Min; Shi, Zhicai; Spine (03622436), 2013 Oct 15; 38 (22): 1947-52. (journal article - meta analysis, research, systematic review) "
"2119",2013,"(includes abstract) Kim, Jung Sun; Kang, Eun Joo; Woo, Ok Hee; Park, Kyong Hwa; Woo, Sang Uk; Yang, Dae Sik; Kim, Ae-Ree; Lee, Jae-Bok; Kim, Yeul Hong; Kim, Jun Suk; et al.; Acta Oncologica, 2013 Nov; 52 (8): 1643-8. (journal article - meta analysis, research, systematic review, tables/charts) "
"2120",2013,"(includes abstract) Crider, Krista S.; Cordero, Amy M.; Yan Ping Qi; Mulinare, Joseph; Dowling, Nicole F.; Berry, Robert J.; American Journal of Clinical Nutrition, 2013 Nov; 98 (5): 1272-81. (journal article - meta analysis, research, systematic review, tables/charts) "
"2121",2013,"(includes abstract) Tram Kim Lam; Freedman, Neal D.; Jin-Hu Fan; You-Lin Qiao; Dawsey, Sanford M.; Taylor, Philip R.; Abnet, Christian C.; American Journal of Clinical Nutrition, 2013 Nov; 98 (5): 1289-97. (journal article - meta analysis, research, systematic review, tables/charts) "
"2122",2013,"(includes abstract) Brown, Andrew W.; Bohan Brown, Michelle M.; Allison, David B.; American Journal of Clinical Nutrition, 2013 Nov; 98 (5): 1298-308. (journal article - meta analysis, research, systematic review, tables/charts) "
"2123",2013,"(includes abstract) Lv, Jicheng; Shi, Sufang; Xu, Damin; Zhang, Hong; Troyanov, Stéphan; Cattran, Daniel C; Wang, Haiyan; American Journal of Kidney Diseases, 2013 Nov; 62 (5): 891-9. (journal article - meta analysis, research, systematic review) "
"2124",2013,"(includes abstract) Hui-Ping Qi; Fraser, William D.; Zhong-Cheng Luo; Julien, Pierre; Audibert, Francois; Shu-Qin Wei; American Journal of Perinatology, 2013 Nov; 30 (11): 795-804. (journal article - meta analysis, research, systematic review, tables/charts) "
"2125",2013,"(includes abstract) More, Kiran; Athalye-Jape, Gayatri; Rao, Shripada; Patole, Sanjay; American Journal of Perinatology, 2013 Nov; 30 (11): 849-55. (journal article - meta analysis, research, systematic review, tables/charts) "
"2126",2013,"(includes abstract) Mirsadraee, Majid; Saffari, Ahmad; Yazdi, Mohammad Sarafraz; Meshkat, Mojtaba; Archives of Iranian Medicine (AIM), 2013 Nov; 16 (11): 661-4. (journal article - meta analysis, research, systematic review, tables/charts) "
"2127",2013,"(includes abstract) Tsang, S-T J; Gaston, P; Bone & Joint Journal, 2013 Nov 1; 95-B (11): 1474-9. (journal article - meta analysis, research, systematic review) "
"2128",2013,"(includes abstract) Zaidi, R; Cro, S; Gurusamy, K; Siva, N; Macgregor, A; Henricson, A; Goldberg, A; Bone & Joint Journal, 2013 Nov 1; 95-B (11): 1500-7. (journal article - meta analysis, research, systematic review) "
"2129",2013,"(includes abstract) Miyamoto, Gisela C.; Costa, Leonardo O. P.; Cabral, Cristina M. N.; Brazilian Journal of Physical Therapy / Revista Brasileira de Fisioterapia, 2013 Nov-Dec; 17 (6): 517-32. (journal article - meta analysis, research, systematic review, tables/charts) "
"2130",2013,"(includes abstract) Al-Mubarak, Mustafa; Sacher, Adrian G; Ocana, Alberto; Vera-Badillo, Francisco; Seruga, Bostjan; Amir, Eitan; Cancer Treatment Reviews, 2013 Nov; 39 (7): 753-8. (journal article - meta analysis, research, systematic review) "
"2131",2013,"(includes abstract) Funakoshi, Tomohiro; Latif, Asma; Galsky, Matthew D; Cancer Treatment Reviews, 2013 Nov; 39 (7): 818-30. (journal article - meta analysis, research, systematic review) "
"2132",2013,"(includes abstract) Navarro-Millán, Iris; Sattui, Sebastian E.; Curtis, Jeffrey R.; Clinical Therapeutics, 2013; 35 (11): 1850-62. (journal article - research, systematic review, tables/charts) "
"2133",2013,"(includes abstract) Hughes C; Smith M; Tunney M; Bradley MC; Cochrane Database of Systematic Reviews, 2013; (11): N.PAG. (journal article - research, systematic review) "
"2134",2013,"(includes abstract) Rothbart R; Amos T; Siegfried N; Ipser JC; Fineberg N; Chamberlain SR; Stein DJ; Cochrane Database of Systematic Reviews, 2013; (11): N.PAG. (journal article - research, systematic review) "
"2135",2013,"(includes abstract) Marcano Belisario JS; Huckvale K; Greenfield G; Car J; Gunn LH; Cochrane Database of Systematic Reviews, 2013; (11): N.PAG. (journal article - research, systematic review) "
"2136",2013,"(includes abstract) Compalati, Enrico; Canonica, Giorgio Walter; Current Medical Research & Opinion, 2013 Nov; 29 (11): 1539-51. (journal article - meta analysis, research, systematic review) "
"2137",2013,"(includes abstract) Mahomed, Faheema; Swanepoel, De Wet; Eikelboom, Robert H; Soer, Maggi; Ear & Hearing (01960202), 2013 Nov-Dec; 34 (6): 745-52. (journal article - meta analysis, research, systematic review) "
"2138",2013,"(includes abstract) Wang, Xiaobing; Zhou, Feng; Zhao, Junzhang; Zhou, Rui; Huang, Meifang; Li, Jin; Wang, Wei; Xu, Shufang; Xia, Bing; European Journal of Clinical Pharmacology, 2013 Nov; 69 (11): 1891-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"2139",2013,"(includes abstract) Chen, Y M; Li, Y; International Journal of Clinical Practice, 2013 Nov; 67 (11): 1192-8. (journal article - meta analysis, research, systematic review) "
"2140",2013,"(includes abstract) Osthoff, Anne-Kathrin Rausch; Taeymans, Jan; Kool, Jan; Marcar, Valentine; van Gestel, Arnoldus J R; Journal of Cardiopulmonary Rehabilitation & Prevention, 2013 Nov-Dec; 33 (6): 351-9. (journal article - meta analysis, research, systematic review) "
"2141",2013,"(includes abstract) Yuyun, Matthew F.; Stafford, Peter J.; Sandilands, Alastair J.; Samani, Nilesh J.; AndrÉ Ng, G.; Journal of Cardiovascular Electrophysiology, 2013 Nov; 24 (11): 1216-23. (journal article - research, systematic review, tables/charts) "
"2142",2013,"(includes abstract) Chang, Tammy; Chopra, Vineet; Zhang, Catherine; Woolford, Susan J; Journal of Medical Internet Research, 2013; 15 (11): e262. (journal article - research, systematic review) "
"2143",2013,"(includes abstract) Giles, Lachlan S.; Webster, Kate E.; Mcclelland, Jodie A.; Cook, Jill; Journal of Orthopaedic & Sports Physical Therapy, 2013 Nov; 43 (11): 766-76. (journal article - meta analysis, questionnaire/scale, research, systematic review, tables/charts) "
"2144",2013,"(includes abstract) Kopkow, Christian; Freiberg, Alice; Kirschner, Stephan; Seidler, Andreas; Schmitt, Jochen; Journal of Orthopaedic & Sports Physical Therapy, 2013 Nov; 43 (11): 804-13. (journal article - research, systematic review, tables/charts) "
"2145",2013,"(includes abstract) Skupien, Jovito Adiel; Valentini, Fernanda; Boscato, NoÃ©li; Pereira-Cenci, Tatiana; Journal of Prosthetic Dentistry, 2013 Nov; 110 (5): 356-62. (journal article - research, systematic review) "
"2146",2013,"(includes abstract) Zhang, Yi Ping; Shields, Lisa B E; Yao, Tom L; Dashti, Shervin R; Shields, Christopher B; Journal of Stroke & Cerebrovascular Diseases, 2013 Nov; 22 (8): 1201-11. (journal article - research, systematic review) "
"2147",2013,"(includes abstract) Salter, Katherine L; Foley, Norine C; Zhu, Lynn; Jutai, Jeffrey W; Teasell, Robert W; Journal of Stroke & Cerebrovascular Diseases, 2013 Nov; 22 (8): 1243-51. (journal article - meta analysis, research, systematic review) "
"2148",2013,"(includes abstract) Botsford, Kathryn D.; Journal of Visual Impairment & Blindness, 2013 Nov-Dec; 107 (6): 497-508. (journal article - meta analysis, research, systematic review, tables/charts) "
"2149",2013,"(includes abstract) Ma, Di; Wu, Liping; He, Zhong; Menopause (10723714), 2013 Nov; 20 (11): 1216-26. (journal article - meta analysis, research, systematic review) "
"2150",2013,"(includes abstract) Jones, Daniel; Maynard, Alan; Mental Health Practice, 2013 Nov; 17 (3): 20-7. (journal article - research, systematic review, tables/charts) "
"2151",2013,"(includes abstract) Ya-Wen Kuo; Miaofen Yen; Fetzer, Susan; Jiann-Der Lee; Nursing Research, 2013 Nov-Dec; 62 (6): 422-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"2152",2013,"(includes abstract) Stavrakis, Stavros; Patel, Nishit H.; Reynolds, Dwight W.; Pacing & Clinical Electrophysiology, 2013 Nov; 36 (11): 1402-8. (journal article - meta analysis, research, systematic review, tables/charts) "
"2153",2013,"(includes abstract) Lundahl, Brad; Moleni, Teena; Burke, Brian L; Butters, Robert; Tollefson, Derrik; Butler, Christopher; Rollnick, Stephen; Patient Education & Counseling, 2013 Nov; 93 (2): 157-68. (journal article - meta analysis, research, systematic review) "
"2154",2013,"(includes abstract) Geaney, F; Kelly, C; Greiner, B A; Harrington, J M; Perry, I J; Beirne, P; Preventive Medicine, 2013 Nov; 57 (5): 438-47. (journal article - research, systematic review) "
"2155",2013,"(includes abstract) Liang Shan; Panpan Hao; Feng Xu; Yu-Guo Chen; Respiratory Care, 2013 Nov 1; 58 (11): 1856-62. (journal article - meta analysis, research, systematic review, tables/charts) "
"2156",2013,"(includes abstract) Bednall, Timothy C.; Bove, Liliana L.; Cheetham, Ali; Murray, Andrea L.; Social Science & Medicine, 2013 Nov; 96: 86-94. (journal article - meta analysis, research, systematic review) "
"2157",2013,"(includes abstract) Eichenberger, Philipp; Diener, Stephanie; Kofmehl, Reto; Spengler, Christina; Sports Medicine, 2013; 43 (11): 1157-70. (journal article - meta analysis, research, systematic review, tables/charts) "
"2158",2013,"(includes abstract) Gupta, Ajay; Baradaran, Hediyeh; Schweitzer, Andrew D; Kamel, Hooman; Pandya, Ankur; Delgado, Diana; Dunning, Allison; Mushlin, Alvin I; Sanelli, Pina C; Stroke (00392499), 2013 Nov; 44 (11): 3071-7. (journal article - meta analysis, research, systematic review) "
"2159",2013,"(includes abstract) Verhoeven, C J M; Opmeer, B C; Oei, S G; Latour, V; van der Post, J A M; Mol, B W J; Ultrasound in Obstetrics & Gynecology, 2013 Nov; 42 (5): 500-8. (journal article - meta analysis, research, systematic review) "
"2160",2013,"(includes abstract) D'Antonio, F; Iacovella, C; Bhide, A; Ultrasound in Obstetrics & Gynecology, 2013 Nov; 42 (5): 509-17. (journal article - meta analysis, research, systematic review) "
"2161",2013,"(includes abstract) Chang, Chi-Wen; Mu, Pei-Fan; Jou, Shiann-Tarng; Wong, Tai-Tong; Chen, Yu-Chih; Worldviews on Evidence-Based Nursing, 2013; 10 (4): 4th Quarter: 208-17. (journal article - meta analysis, research, systematic review, tables/charts) "
"2162",2013,"(includes abstract) Jordan, Susan J.; Nagle, Christina M.; Coory, Michael D.; Maresco, Diane; Protani, Melinda M.; Pandeya, Neha A.; Balasubramaniam, Kanchana D.; Webb, Penelope M.; European Journal of Cancer, 2013 Nov; 49 (17): 3638-47. (journal article - meta analysis, research, systematic review) "
"2163",2013,"(includes abstract) Oliver-Williams, Clare Teresa; Heydon, Emma E; Smith, Gordon C S; Wood, Angela M; Heart, 2013 Nov; 99 (22): 1636-44. (journal article - meta analysis, research, systematic review) "
"2164",2013,"(includes abstract) Lam, Megan; Curry, Philip; Spine (03622436), 2013 Nov 15; 38 (24): 2124-38. (journal article - meta analysis, research, systematic review) "
"2165",2013,"(includes abstract) Moorman, Patricia G; Havrilesky, Laura J; Gierisch, Jennifer M; Coeytaux, Remy R; Lowery, William J; Peragallo Urrutia, Rachel; Dinan, Michaela; McBroom, Amanda J; Hasselblad, Vic; Sanders, Gillian D; et al.; Journal of Clinical Oncology, 2013 Nov 20; 31 (33): 4188-98. (journal article - meta analysis, research, systematic review) "
"2166",2013,"(includes abstract) Medeiros, PatrÃ­cia Muniz de; Ladio, Ana HaydÃ©e; Albuquerque, Ulysses Paulino; Journal of Ethnopharmacology, 2013 Nov; 150 (2): 729-46. (journal article - meta analysis, research, systematic review) "
"2167",2013,"(includes abstract) Huijuan Cao; Yuyi Wang; Chang, Dennis; Li Zhou; Jianping Liu; Acupuncture in Medicine, 2013 Dec; 31 (4): 368-74. (journal article - meta analysis, research, systematic review, tables/charts) "
"2168",2013,"(includes abstract) Wen, Yanting; Xu, Jingyan; Ma, Xiaodong; Gao, Qian; American Journal of Cardiovascular Drugs, 2013 Dec; 13 (6): 435-42. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"2169",2013,"(includes abstract) Krabben, A.; Wilson, A. G.; Rooy, D. P. C.; Zhernakova, A.; Brouwer, E.; Lindqvist, E.; Saxne, T.; Stoeken, G.; Nies, J. A. B.; Knevel, R.; et al.; Arthritis & Rheumatism, 2013 Dec; 65 (12): 3051-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"2170",2013,"(includes abstract) McAllister, Kate; Yarwood, Annie; Bowes, John; Orozco, Gisela; Viatte, Sebastian; Diogo, Dorothée; Hocking, Lynne J.; Steer, Sophia; Wordsworth, Paul; Wilson, A. G.; et al.; Arthritis & Rheumatism, 2013 Dec; 65 (12): 3058-62. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
